#--- 	  	 LEM Line data  --- 
#(1) Z              (2) C              (3) T              (4) h           (5) dCdT           (6) dedt            (7) rho          (8) FOUND     (9) Found_dcdt                  (10) Y_O2                  (11) Y_H2O                  (12) Y_CH4                  (13) Y_CO                  (14) Y_CO2                  (15) Y_N2
0.138655            0.20202            581.161             358844                  0                  0           0.538622                  1                  0           0.160075          0.0304124           0.125542          0.0236231        3.10428e-05           0.660317
0.138655           0.212121            595.219             378103                  0                  0           0.525616                  1                  0           0.158048           0.031933           0.124865          0.0248042        3.25949e-05           0.660317
0.138655           0.222222            609.277             397499                  0                  0            0.51321                  1                  0           0.156022          0.0334537           0.124188          0.0259854         3.4147e-05           0.660317
0.138655           0.232323            623.335             417031                  0                  0           0.501365                  1                  0           0.153996          0.0349743           0.123511          0.0271665        3.56992e-05           0.660317
0.138655           0.242424            637.393             436697                  0                  0           0.490042                  1                  0            0.15197          0.0364949           0.122834          0.0283477        3.72513e-05           0.660317
0.138655           0.252525            651.451             456497                  0                  0           0.479208                  1                  0           0.149943          0.0380155           0.122157          0.0295288        3.88035e-05           0.660317
0.138655           0.262626            665.509             476428                  0                  0           0.468832                  1                  0           0.147917          0.0395361            0.12148            0.03071        4.03556e-05           0.660317
0.138655           0.272727            679.567             496490                  0                  0           0.458886                  1                  0           0.145891          0.0410568           0.120803          0.0318911        4.19077e-05           0.660317
0.138655           0.282828            693.625             516681                  0                  0           0.449343                  1                  0           0.143865          0.0425774           0.120126          0.0330723        4.34599e-05           0.660317
0.138655           0.292929            707.683             537000                  0                  0           0.440179                  1                  0           0.141838           0.044098           0.119449          0.0342534         4.5012e-05           0.660317
0.138655            0.30303            721.741             557444                  0                  0           0.431373                  1                  0           0.139812          0.0456186           0.118772          0.0354346        4.65641e-05           0.660317
0.138655           0.313131            735.799             578013                  0                  0           0.422903                  1                  0           0.137786          0.0471392           0.118095          0.0366157        4.81163e-05           0.660317
0.138655           0.323232            749.857             598705                  0                  0           0.414752                  1                  0            0.13576          0.0486599           0.117417          0.0377969        4.96684e-05           0.660317
0.138655           0.333333            763.915             619518                  0                  0             0.4069                  1                  0           0.133733          0.0501805            0.11674           0.038978        5.12206e-05           0.660317
0.138655           0.343434            777.974             640450                  0                  0           0.399333                  1                  0           0.131707          0.0517011           0.116063          0.0401592        5.27727e-05           0.660317
0.138655           0.353535            792.032             661500                  0                  0           0.392034                  1                  0           0.129681          0.0532217           0.115386          0.0413403        5.43248e-05           0.660317
0.138655           0.363636             806.09             682666                  0                  0            0.38499                  1                  0           0.127655          0.0547423           0.114709          0.0425215         5.5877e-05           0.660317
0.138655           0.373737            820.148             703946                  0                  0           0.378188                  1                  0           0.125628           0.056263           0.114032          0.0437027        5.74291e-05           0.660317
0.138655           0.383838            834.206             725338                  0                  0           0.371616                  1                  0           0.123602          0.0577836           0.113355          0.0448838        5.89812e-05           0.660317
0.138655           0.393939            848.264             746841                  0                  0           0.365261                  1                  0           0.121576          0.0593042           0.112678           0.046065        6.05334e-05           0.660317
0.138655            0.40404            862.322             768453                  0                  0           0.359114                  1                  0           0.119549          0.0608248           0.112001          0.0472461        6.20855e-05           0.660317
0.138655           0.414141             876.38             790173                  0                  0           0.353164                  1                  0           0.117523          0.0623454           0.111324          0.0484273        6.36377e-05           0.660317
0.138655           0.424242            890.438             811998                  0                  0           0.347402                  1                  0           0.115497          0.0638661           0.110647          0.0496084        6.51898e-05           0.660317
0.138655           0.434343            904.496             833928                  0                  0            0.34182                  1                  0           0.113471          0.0653867            0.10997          0.0507896        6.67419e-05           0.660317
0.138655           0.444444            918.554             855960                  0                  0           0.336409                  1                  0           0.111444          0.0669073           0.109293          0.0519707        6.82941e-05           0.660317
0.138655           0.454545            932.612             878093                  0                  0           0.331161                  1                  0           0.109418          0.0684279           0.108616          0.0531519        6.98462e-05           0.660317
0.138655           0.464646             946.67             900326                  0                  0           0.326069                  1                  0           0.107392          0.0699485           0.107939           0.054333        7.13984e-05           0.660317
0.138655           0.474747            960.728             922656                  0                  0           0.321126                  1                  0           0.105366          0.0714692           0.107262          0.0555142        7.29505e-05           0.660317
0.138655           0.484848            974.786             945083                  0                  0           0.316326                  1                  0           0.103339          0.0729898           0.106584          0.0566953        7.45026e-05           0.660317
0.138655           0.494949            988.844             967606                  0                  0           0.311662                  1                  0           0.101313          0.0745104           0.105907          0.0578765        7.60548e-05           0.660317
0.138655           0.505051             1002.9             990221                  0                  0            0.30713                  1                  0          0.0992869           0.076031            0.10523          0.0590576        7.76069e-05           0.660317
0.138655           0.515152            1016.96        1.01292e+06                  0                  0           0.302723                  1                  0          0.0972606          0.0775516           0.104553          0.0602388         7.9159e-05           0.660317
0.138655           0.525253            1031.02        1.03571e+06                  0                  0           0.298436                  1                  0          0.0952343          0.0790723           0.103876          0.0614199        8.07112e-05           0.660317
0.138655           0.535354            1045.08        1.05857e+06                  0                  0           0.294265                  1                  0          0.0932081          0.0805929           0.103199          0.0626011        8.22633e-05           0.660317
0.138655           0.545455            1059.13        1.08152e+06                  0                  0           0.290205                  1                  0          0.0911818          0.0821135           0.102522          0.0637823        8.38155e-05           0.660317
0.138655           0.555556            1073.19        1.10454e+06                  0                  0           0.286251                  1                  0          0.0891556          0.0836341           0.101845          0.0649634        8.53676e-05           0.660317
0.138655           0.565657            1087.25        1.12764e+06                  0                  0             0.2824                  1                  0          0.0871293          0.0851548           0.101168          0.0661446        8.69197e-05           0.660317
0.138655           0.575758            1101.31        1.15081e+06                  0                  0           0.278647                  1                  0           0.085103          0.0866754           0.100491          0.0673257        8.84719e-05           0.660317
0.138655           0.585859            1115.37        1.17405e+06                  0                  0           0.274989                  1                  0          0.0830768           0.088196          0.0998138          0.0685069         9.0024e-05           0.660317
0.138655            0.59596            1129.42        1.19737e+06                  0                  0           0.271422                  1                  0          0.0810505          0.0897166          0.0991368           0.069688        9.15761e-05           0.660317
0.138655           0.606061            1143.48        1.22075e+06                  0                  0           0.267943                  1                  0          0.0790242          0.0912372          0.0984597          0.0708692        9.31283e-05           0.660317
0.138655           0.616162            1157.54        1.24421e+06                  0                  0           0.264549                  1                  0           0.076998          0.0927579          0.0977826          0.0720503        9.46804e-05           0.660317
0.138655           0.626263             1171.6        1.26773e+06                  0                  0           0.261236                  1                  0          0.0749717          0.0942785          0.0971056          0.0732315        9.62326e-05           0.660317
0.138655           0.636364            1185.66        1.29131e+06                  0                  0           0.258002                  1                  0          0.0729455          0.0957991          0.0964285          0.0744126        9.77847e-05           0.660317
0.138655           0.646465            1199.71        1.31496e+06                  0                  0           0.254844                  1                  0          0.0709192          0.0973197          0.0957515          0.0755938        9.93368e-05           0.660317
0.138655           0.656566            1213.77        1.33868e+06                  0                  0           0.251759                  1                  0          0.0688929          0.0988403          0.0950744          0.0767749        0.000100889           0.660317
0.138655           0.666667            1227.83        1.36245e+06                  0                  0           0.248745                  1                  0          0.0668667           0.100361          0.0943973          0.0779561        0.000102441           0.660317
0.138655           0.676768            1241.89        1.38629e+06                  0                  0             0.2458                  1                  0          0.0648404           0.101882          0.0937203          0.0791372        0.000103993           0.660317
0.138655           0.686869            1255.95        1.41018e+06                  0                  0            0.24292                  1                  0          0.0628141           0.103402          0.0930432          0.0803184        0.000105545           0.660317
0.138655            0.69697            1270.01        1.43413e+06                  0                  0           0.240104                  1                  0          0.0607879           0.104923          0.0923661          0.0814995        0.000107098           0.660317
0.138655           0.707071            1284.06        1.45814e+06                  0                  0           0.237351                  1                  0          0.0587616           0.106443          0.0916891          0.0826807         0.00010865           0.660317
0.138655           0.717172            1298.12         1.4822e+06                  0                  0           0.234656                  1                  0          0.0567354           0.107964           0.091012          0.0838618        0.000110202           0.660317
0.138655           0.727273            1312.18        1.50632e+06                  0                  0            0.23202                  1                  0          0.0547091           0.109485           0.090335           0.085043        0.000111754           0.660317
0.138655           0.737374            1326.24        1.53049e+06                  0                  0            0.22944                  1                  0          0.0526828           0.111005          0.0896579          0.0862242        0.000113306           0.660317
0.138655           0.747475             1340.3        1.55471e+06                  0                  0           0.226914                  1                  0          0.0506566           0.112526          0.0889808          0.0874053        0.000114858           0.660317
0.138655           0.757576            1354.35        1.57898e+06                  0                  0            0.22444                  1                  0          0.0486303           0.114047          0.0883038          0.0885865         0.00011641           0.660317
0.138655           0.767677            1368.41         1.6033e+06                  0                  0           0.222018                  1                  0           0.046604           0.115567          0.0876267          0.0897676        0.000117962           0.660317
0.138655           0.777778            1382.47        1.62767e+06                  0                  0           0.219645                  1                  0          0.0445778           0.117088          0.0869496          0.0909488        0.000119515           0.660317
0.138655           0.787879            1396.53        1.65209e+06                  0                  0            0.21732                  1                  0          0.0425515           0.118608          0.0862726          0.0921299        0.000121067           0.660317
0.138655            0.79798            1410.59        1.67655e+06                  0                  0           0.215041                  1                  0          0.0405253           0.120129          0.0855955          0.0933111        0.000122619           0.660317
0.138655           0.808081            1424.64        1.70106e+06                  0                  0           0.212807                  1                  0           0.038499            0.12165          0.0849185          0.0944922        0.000124171           0.660317
0.138655           0.818182             1438.7        1.72561e+06                  0                  0           0.210617                  1                  0          0.0364727            0.12317          0.0842414          0.0956734        0.000125723           0.660317
0.138655           0.828283            1452.76        1.75021e+06                  0                  0            0.20847                  1                  0          0.0344465           0.124691          0.0835643          0.0968545        0.000127275           0.660317
0.138655           0.838384            1466.82        1.77484e+06                  0                  0           0.206364                  1                  0          0.0324202           0.126212          0.0828873          0.0980357        0.000128827           0.660317
0.138655           0.848485            1480.88        1.79952e+06                  0                  0           0.204298                  1                  0          0.0303939           0.127732          0.0822102          0.0992168         0.00013038           0.660317
0.138655           0.858586            1494.93        1.82424e+06                  0                  0           0.202271                  1                  0          0.0283677           0.129253          0.0815331           0.100398        0.000131932           0.660317
0.138655           0.868687            1508.99          1.849e+06                  0                  0           0.200282                  1                  0          0.0263414           0.130773          0.0808561           0.101579        0.000133484           0.660317
0.138655           0.878788            1523.05         1.8738e+06                  0                  0           0.198329                  1                  0          0.0243152           0.132294           0.080179            0.10276        0.000135036           0.660317
0.138655           0.888889            1537.11        1.89863e+06                  0                  0           0.196413                  1                  0          0.0222889           0.133815           0.079502           0.103941        0.000136588           0.660317
0.138655            0.89899            1551.17         1.9235e+06                  0                  0           0.194531                  1                  0          0.0202626           0.135335          0.0788249           0.105123         0.00013814           0.660317
0.138655           0.909091            1565.22        1.94841e+06                  0                  0           0.192683                  1                  0          0.0182364           0.136856          0.0781478           0.106304        0.000139692           0.660317
0.138655           0.919192            1579.28        1.97335e+06                  0                  0           0.190868                  1                  0          0.0162101           0.138376          0.0774708           0.107485        0.000141245           0.660317
0.138655           0.929293            1593.34        1.99833e+06                  0                  0           0.189086                  1                  0          0.0141838           0.139897          0.0767937           0.108666        0.000142797           0.660317
0.138655           0.939394             1607.4        2.02334e+06                  0                  0           0.187334                  1                  0          0.0121576           0.141418          0.0761166           0.109847        0.000144349           0.660317
0.138655           0.949495            1621.46        2.04838e+06                  0                  0           0.185614                  1                  0          0.0101313           0.142938          0.0754396           0.111028        0.000145901           0.660317
0.138655           0.959596            1635.51        2.07346e+06                  0                  0           0.183922                  1                  0         0.00810505           0.144459          0.0747625            0.11221        0.000147453           0.660317
0.138655           0.969697            1649.57        2.09856e+06                  0                  0            0.18226                  1                  0         0.00607879            0.14598          0.0740855           0.113391        0.000149005           0.660317
0.138655           0.979798            1663.63         2.1237e+06                  0                  0           0.180626                  1                  0         0.00405253             0.1475          0.0734084           0.114572        0.000150557           0.660317
0.138655           0.989899            1677.69        2.14886e+06                  0                  0           0.179019                  1                  0         0.00202626           0.149021          0.0727313           0.115753         0.00015211           0.660317
0.138655                  1            1691.75        2.17405e+06                  0                  0            0.17744                  1                  0        3.52841e-15           0.150541          0.0720543           0.116934        0.000153662           0.660317

0.139916                  0                300            2184.41                  0                  0            1.05389                  1                  0           0.200306                  0           0.140347                  0                  0           0.659347
0.139916           0.010101            314.009            18783.9                  0                  0            1.00632                  1                  0           0.198282         0.00151838           0.139671          0.0011794        1.57027e-06           0.659347
0.139916           0.020202            328.017            35490.8                  0                  0            0.96282                  1                  0           0.196259         0.00303677           0.138995          0.0023588        3.14055e-06           0.659347
0.139916           0.030303            342.026            52309.9                  0                  0           0.922881                  1                  0           0.194236         0.00455515           0.138319          0.0035382        4.71082e-06           0.659347
0.139916           0.040404            356.034            69245.5                  0                  0           0.886086                  1                  0           0.192212         0.00607353           0.137643         0.00471761         6.2811e-06           0.659347
0.139916          0.0505051            370.043            86301.6                  0                  0           0.852078                  1                  0           0.190189         0.00759191           0.136967         0.00589701        7.85137e-06           0.659347
0.139916          0.0606061            384.051             103481                  0                  0           0.820551                  1                  0           0.188166          0.0091103           0.136291         0.00707641        9.42165e-06           0.659347
0.139916          0.0707071             398.06             120788                  0                  0           0.791243                  1                  0           0.186143          0.0106287           0.135615         0.00825581        1.09919e-05           0.659347
0.139916          0.0808081            412.069             138225                  0                  0           0.763928                  1                  0           0.184119          0.0121471           0.134939         0.00943521        1.25622e-05           0.659347
0.139916          0.0909091            426.077             155793                  0                  0            0.73841                  1                  0           0.182096          0.0136654           0.134263          0.0106146        1.41325e-05           0.659347
0.139916            0.10101            440.086             173495                  0                  0           0.714517                  1                  0           0.180073          0.0151838           0.133587           0.011794        1.57027e-05           0.659347
0.139916           0.111111            454.094             191332                  0                  0           0.692099                  1                  0           0.178049          0.0167022           0.132911          0.0129734         1.7273e-05           0.659347
0.139916           0.121212            468.103             209306                  0                  0           0.671023                  1                  0           0.176026          0.0182206           0.132234          0.0141528        1.88433e-05           0.659347
0.139916           0.131313            482.111             227418                  0                  0           0.651172                  1                  0           0.174003           0.019739           0.131558          0.0153322        2.04136e-05           0.659347
0.139916           0.141414             496.12             245668                  0                  0           0.632442                  1                  0            0.17198          0.0212574           0.130882          0.0165116        2.19838e-05           0.659347
0.139916           0.151515            510.128             264057                  0                  0           0.614741                  1                  0           0.169956          0.0227757           0.130206           0.017691        2.35541e-05           0.659347
0.139916           0.161616            524.137             282585                  0                  0           0.597987                  1                  0           0.167933          0.0242941            0.12953          0.0188704        2.51244e-05           0.659347
0.139916           0.171717            538.146             301253                  0                  0           0.582106                  1                  0            0.16591          0.0258125           0.128854          0.0200498        2.66947e-05           0.659347
0.139916           0.181818            552.154             320059                  0                  0            0.56703                  1                  0           0.163886          0.0273309           0.128178          0.0212292        2.82649e-05           0.659347
0.139916           0.191919            566.163             339005                  0                  0           0.552701                  1                  0           0.161863          0.0288493           0.127502          0.0224086        2.98352e-05           0.659347
0.139916            0.20202            580.171             358088                  0                  0           0.539065                  1                  0            0.15984          0.0303677           0.126826           0.023588        3.14055e-05           0.659347
0.139916           0.212121             594.18             377309                  0                  0           0.526071                  1                  0           0.157816           0.031886            0.12615          0.0247674        3.29758e-05           0.659347
0.139916           0.222222            608.188             396666                  0                  0           0.513677                  1                  0           0.155793          0.0334044           0.125474          0.0259468         3.4546e-05           0.659347
0.139916           0.232323            622.197             416159                  0                  0           0.501841                  1                  0            0.15377          0.0349228           0.124798          0.0271262        3.61163e-05           0.659347
0.139916           0.242424            636.206             435786                  0                  0           0.490526                  1                  0           0.151747          0.0364412           0.124122          0.0283056        3.76866e-05           0.659347
0.139916           0.252525            650.214             455547                  0                  0           0.479699                  1                  0           0.149723          0.0379596           0.123446           0.029485        3.92569e-05           0.659347
0.139916           0.262626            664.223             475440                  0                  0            0.46933                  1                  0             0.1477           0.039478            0.12277          0.0306644        4.08271e-05           0.659347
0.139916           0.272727            678.231             495463                  0                  0           0.459388                  1                  0           0.145677          0.0409963           0.122093          0.0318438        4.23974e-05           0.659347
0.139916           0.282828             692.24             515616                  0                  0            0.44985                  1                  0           0.143653          0.0425147           0.121417          0.0330232        4.39677e-05           0.659347
0.139916           0.292929            706.248             535896                  0                  0            0.44069                  1                  0            0.14163          0.0440331           0.120741          0.0342026         4.5538e-05           0.659347
0.139916            0.30303            720.257             556302                  0                  0           0.431886                  1                  0           0.139607          0.0455515           0.120065           0.035382        4.71082e-05           0.659347
0.139916           0.313131            734.266             576833                  0                  0           0.423419                  1                  0           0.137584          0.0470699           0.119389          0.0365614        4.86785e-05           0.659347
0.139916           0.323232            748.274             597487                  0                  0           0.415269                  1                  0            0.13556          0.0485882           0.118713          0.0377409        5.02488e-05           0.659347
0.139916           0.333333            762.283             618261                  0                  0           0.407419                  1                  0           0.133537          0.0501066           0.118037          0.0389203        5.18191e-05           0.659347
0.139916           0.343434            776.291             639155                  0                  0           0.399853                  1                  0           0.131514           0.051625           0.117361          0.0400997        5.33893e-05           0.659347
0.139916           0.353535              790.3             660167                  0                  0           0.392554                  1                  0            0.12949          0.0531434           0.116685          0.0412791        5.49596e-05           0.659347
0.139916           0.363636            804.308             681295                  0                  0           0.385511                  1                  0           0.127467          0.0546618           0.116009          0.0424585        5.65299e-05           0.659347
0.139916           0.373737            818.317             702537                  0                  0           0.378708                  1                  0           0.125444          0.0561802           0.115333          0.0436379        5.81002e-05           0.659347
0.139916           0.383838            832.326             723892                  0                  0           0.372135                  1                  0           0.123421          0.0576985           0.114657          0.0448173        5.96704e-05           0.659347
0.139916           0.393939            846.334             745357                  0                  0            0.36578                  1                  0           0.121397          0.0592169           0.113981          0.0459967        6.12407e-05           0.659347
0.139916            0.40404            860.343             766932                  0                  0           0.359632                  1                  0           0.119374          0.0607353           0.113305          0.0471761         6.2811e-05           0.659347
0.139916           0.414141            874.351             788614                  0                  0           0.353681                  1                  0           0.117351          0.0622537           0.112629          0.0483555        6.43813e-05           0.659347
0.139916           0.424242             888.36             810402                  0                  0           0.347918                  1                  0           0.115327          0.0637721           0.111952          0.0495349        6.59515e-05           0.659347
0.139916           0.434343            902.368             832295                  0                  0           0.342334                  1                  0           0.113304          0.0652905           0.111276          0.0507143        6.75218e-05           0.659347
0.139916           0.444444            916.377             854290                  0                  0           0.336921                  1                  0           0.111281          0.0668088             0.1106          0.0518937        6.90921e-05           0.659347
0.139916           0.454545            930.385             876386                  0                  0           0.331671                  1                  0           0.109258          0.0683272           0.109924          0.0530731        7.06624e-05           0.659347
0.139916           0.464646            944.394             898582                  0                  0           0.326577                  1                  0           0.107234          0.0698456           0.109248          0.0542525        7.22326e-05           0.659347
0.139916           0.474747            958.403             920877                  0                  0           0.321632                  1                  0           0.105211           0.071364           0.108572          0.0554319        7.38029e-05           0.659347
0.139916           0.484848            972.411             943267                  0                  0            0.31683                  1                  0           0.103188          0.0728824           0.107896          0.0566113        7.53732e-05           0.659347
0.139916           0.494949             986.42             965754                  0                  0           0.312164                  1                  0           0.101164          0.0744008            0.10722          0.0577907        7.69435e-05           0.659347
0.139916           0.505051            1000.43             988334                  0                  0            0.30763                  1                  0          0.0991411          0.0759191           0.106544          0.0589701        7.85137e-05           0.659347
0.139916           0.515152            1014.44          1.011e+06                  0                  0            0.30322                  1                  0          0.0971178          0.0774375           0.105868          0.0601495         8.0084e-05           0.659347
0.139916           0.525253            1028.45        1.03375e+06                  0                  0           0.298931                  1                  0          0.0950945          0.0789559           0.105192          0.0613289        8.16543e-05           0.659347
0.139916           0.535354            1042.45        1.05658e+06                  0                  0           0.294758                  1                  0          0.0930713          0.0804743           0.104516          0.0625083        8.32246e-05           0.659347
0.139916           0.545455            1056.46         1.0795e+06                  0                  0           0.290695                  1                  0           0.091048          0.0819927            0.10384          0.0636877        8.47948e-05           0.659347
0.139916           0.555556            1070.47        1.10248e+06                  0                  0           0.286739                  1                  0          0.0890247          0.0835111           0.103164          0.0648671        8.63651e-05           0.659347
0.139916           0.565657            1084.48        1.12555e+06                  0                  0           0.282885                  1                  0          0.0870014          0.0850294           0.102488          0.0660465        8.79354e-05           0.659347
0.139916           0.575758            1098.49        1.14869e+06                  0                  0           0.279129                  1                  0          0.0849781          0.0865478           0.101811          0.0672259        8.95057e-05           0.659347
0.139916           0.585859             1112.5         1.1719e+06                  0                  0           0.275469                  1                  0          0.0829548          0.0880662           0.101135          0.0684053        9.10759e-05           0.659347
0.139916            0.59596            1126.51        1.19519e+06                  0                  0           0.271899                  1                  0          0.0809315          0.0895846           0.100459          0.0695847        9.26462e-05           0.659347
0.139916           0.606061            1140.51        1.21854e+06                  0                  0           0.268417                  1                  0          0.0789082           0.091103          0.0997833          0.0707641        9.42165e-05           0.659347
0.139916           0.616162            1154.52        1.24196e+06                  0                  0            0.26502                  1                  0           0.076885          0.0926214          0.0991072          0.0719435        9.57868e-05           0.659347
0.139916           0.626263            1168.53        1.26545e+06                  0                  0           0.261705                  1                  0          0.0748617          0.0941397          0.0984311          0.0731229         9.7357e-05           0.659347
0.139916           0.636364            1182.54        1.28901e+06                  0                  0           0.258468                  1                  0          0.0728384          0.0956581          0.0977551          0.0743023        9.89273e-05           0.659347
0.139916           0.646465            1196.55        1.31263e+06                  0                  0           0.255307                  1                  0          0.0708151          0.0971765           0.097079          0.0754817        0.000100498           0.659347
0.139916           0.656566            1210.56        1.33631e+06                  0                  0            0.25222                  1                  0          0.0687918          0.0986949          0.0964029          0.0766611        0.000102068           0.659347
0.139916           0.666667            1224.57        1.36006e+06                  0                  0           0.249203                  1                  0          0.0667685           0.100213          0.0957269          0.0778405        0.000103638           0.659347
0.139916           0.676768            1238.57        1.38386e+06                  0                  0           0.246255                  1                  0          0.0647452           0.101732          0.0950508          0.0790199        0.000105208           0.659347
0.139916           0.686869            1252.58        1.40773e+06                  0                  0           0.243372                  1                  0          0.0627219            0.10325          0.0943747          0.0801993        0.000106779           0.659347
0.139916            0.69697            1266.59        1.43165e+06                  0                  0           0.240554                  1                  0          0.0606986           0.104768          0.0936987          0.0813787        0.000108349           0.659347
0.139916           0.707071             1280.6        1.45563e+06                  0                  0           0.237797                  1                  0          0.0586754           0.106287          0.0930226          0.0825581        0.000109919           0.659347
0.139916           0.717172            1294.61        1.47966e+06                  0                  0           0.235101                  1                  0          0.0566521           0.107805          0.0923465          0.0837375         0.00011149           0.659347
0.139916           0.727273            1308.62        1.50375e+06                  0                  0           0.232462                  1                  0          0.0546288           0.109324          0.0916705          0.0849169         0.00011306           0.659347
0.139916           0.737374            1322.63         1.5279e+06                  0                  0           0.229879                  1                  0          0.0526055           0.110842          0.0909944          0.0860963         0.00011463           0.659347
0.139916           0.747475            1336.63        1.55209e+06                  0                  0            0.22735                  1                  0          0.0505822            0.11236          0.0903183          0.0872757          0.0001162           0.659347
0.139916           0.757576            1350.64        1.57634e+06                  0                  0           0.224874                  1                  0          0.0485589           0.113879          0.0896423          0.0884551        0.000117771           0.659347
0.139916           0.767677            1364.65        1.60063e+06                  0                  0           0.222449                  1                  0          0.0465356           0.115397          0.0889662          0.0896345        0.000119341           0.659347
0.139916           0.777778            1378.66        1.62497e+06                  0                  0           0.220073                  1                  0          0.0445123           0.116915          0.0882901          0.0908139        0.000120911           0.659347
0.139916           0.787879            1392.67        1.64937e+06                  0                  0           0.217745                  1                  0          0.0424891           0.118434          0.0876141          0.0919933        0.000122481           0.659347
0.139916            0.79798            1406.68         1.6738e+06                  0                  0           0.215464                  1                  0          0.0404658           0.119952           0.086938          0.0931727        0.000124052           0.659347
0.139916           0.808081            1420.69        1.69829e+06                  0                  0           0.213228                  1                  0          0.0384425           0.121471          0.0862619          0.0943521        0.000125622           0.659347
0.139916           0.818182            1434.69        1.72282e+06                  0                  0           0.211035                  1                  0          0.0364192           0.122989          0.0855859          0.0955315        0.000127192           0.659347
0.139916           0.828283             1448.7        1.74739e+06                  0                  0           0.208886                  1                  0          0.0343959           0.124507          0.0849098          0.0967109        0.000128763           0.659347
0.139916           0.838384            1462.71          1.772e+06                  0                  0           0.206777                  1                  0          0.0323726           0.126026          0.0842337          0.0978903        0.000130333           0.659347
